transaction_amount,customer_payment_history,previous_success_rate,previous_failure_count,failure_type,retry_count,customer_age_days,subscription_status,time_since_failure,payment_method,customer_segment,invoice_age,previous_recovery_success,recovered
6895.68,1,0.7703,0,gateway_timeout,4,107,past_due,3.7,upi,regular,0.8,0,1
4749.42,12,0.8787,2,insufficient_funds,4,60,active,1.7,upi,starter,7.6,0,1
10838.76,12,0.353,2,insufficient_funds,2,98,active,0.2,upi,regular,6.4,1,1
454.39,5,0.7823,1,authentication_failed,0,598,active,11.0,wallet,starter,0.8,1,1
1685.72,24,0.6037,2,authentication_failed,3,338,active,15.3,card,enterprise,0.4,1,1
3327.78,1,0.7122,0,insufficient_funds,0,11,active,0.4,card,regular,4.0,0,1
1487.24,2,0.6069,1,gateway_timeout,1,1172,canceled,2.2,card,enterprise,3.0,1,1
7011.04,0,0.7519,4,insufficient_funds,3,60,active,1.0,card,regular,9.8,1,0
12779.39,15,0.6645,2,authentication_failed,1,168,active,3.2,upi,regular,3.3,0,0
2956.24,9,0.4193,1,insufficient_funds,0,65,active,2.7,card,regular,1.2,0,0
2293.76,3,0.7362,2,insufficient_funds,1,82,past_due,1.0,card,enterprise,0.0,1,1
16492.08,1,0.7873,0,insufficient_funds,2,19,active,9.6,upi,starter,8.7,0,0
3142.61,0,0.7691,3,authentication_failed,1,270,active,8.9,card,regular,12.5,1,1
3557.4,1,0.6504,1,insufficient_funds,0,191,canceled,4.8,netbanking,regular,1.9,0,0
2366.62,5,0.7719,0,insufficient_funds,0,275,canceled,5.1,upi,regular,3.3,1,0
12214.71,2,0.7817,2,insufficient_funds,0,117,past_due,1.7,upi,regular,3.2,1,1
4407.72,2,0.4725,2,insufficient_funds,0,499,active,2.0,card,starter,3.4,0,1
7381.09,19,0.4212,0,card_expired,4,190,active,2.7,upi,vip,7.6,0,0
8551.43,6,0.5076,3,authentication_failed,0,809,active,4.1,upi,starter,13.5,0,1
2291.6,12,0.6628,1,insufficient_funds,4,448,active,2.3,card,starter,2.0,1,1
3043.11,0,0.7933,1,authentication_failed,1,198,canceled,1.3,card,regular,2.6,0,1
9634.92,4,0.491,0,gateway_timeout,1,940,active,8.1,upi,enterprise,0.8,1,1
2456.93,6,0.7938,1,insufficient_funds,3,66,active,1.3,card,enterprise,12.4,0,1
8097.82,1,0.6271,5,card_expired,5,218,active,3.9,card,regular,0.7,1,0
14350.44,1,0.9688,1,insufficient_funds,4,300,active,5.0,card,enterprise,19.2,0,1
5080.34,19,0.4086,3,card_expired,1,21,active,3.9,card,enterprise,5.4,0,0
6966.76,26,0.8441,0,card_expired,1,181,past_due,5.6,card,vip,0.8,0,1
8376.27,0,0.6596,0,authentication_failed,0,49,active,0.9,card,regular,3.4,0,1
9522.93,4,0.7033,2,insufficient_funds,1,285,paused,2.0,wallet,regular,1.8,0,0
2713.07,30,0.7579,3,insufficient_funds,1,42,active,3.3,upi,starter,2.9,0,1
463.12,0,0.8737,1,card_expired,0,386,active,8.2,upi,regular,2.0,0,1
2769.79,9,0.9255,3,insufficient_funds,3,231,active,13.8,card,regular,6.2,0,0
5800.55,34,0.6212,1,gateway_timeout,0,44,canceled,7.9,upi,regular,15.6,0,0
3192.37,36,0.7587,0,insufficient_funds,1,240,canceled,0.5,upi,enterprise,1.7,1,1
7110.78,6,0.2292,0,card_expired,0,3,canceled,0.1,upi,regular,0.3,1,0
2407.92,1,0.9088,4,network_error,1,10,active,1.3,upi,enterprise,0.5,1,1
5235.79,2,0.7464,0,authentication_failed,1,62,active,2.1,upi,vip,7.1,1,1
1231.55,20,0.6448,2,gateway_timeout,1,119,active,0.5,upi,enterprise,2.0,0,1
7118.88,23,0.8954,4,insufficient_funds,0,40,active,4.6,upi,regular,1.0,0,1
4144.94,8,0.6114,0,gateway_timeout,0,388,active,9.2,upi,regular,10.3,0,1
1341.18,13,0.8671,1,gateway_timeout,0,30,active,2.0,card,regular,0.6,0,1
1925.93,12,0.7657,0,insufficient_funds,0,12,active,18.1,card,starter,9.4,0,1
7103.72,10,0.3532,1,authentication_failed,1,2,active,1.4,upi,enterprise,5.5,0,1
3494.71,16,0.7594,0,gateway_timeout,2,208,active,2.1,card,regular,0.3,1,0
1416.93,10,0.7661,1,insufficient_funds,2,214,active,0.2,upi,enterprise,4.8,0,1
17297.5,7,0.929,0,gateway_timeout,3,52,canceled,5.0,upi,enterprise,2.7,1,1
6478.52,2,0.6806,1,card_expired,0,77,trialing,0.1,wallet,regular,2.9,0,0
15948.48,12,0.8862,2,insufficient_funds,1,379,unpaid,2.2,upi,starter,0.9,0,0
2985.26,6,0.5879,1,insufficient_funds,1,560,trialing,1.0,upi,regular,4.7,1,1
3422.74,3,0.8726,4,insufficient_funds,1,100,trialing,4.0,card,starter,2.6,0,0
11611.72,15,0.4495,1,insufficient_funds,1,144,past_due,1.0,upi,regular,0.3,1,1
3922.72,11,0.9499,1,network_error,3,18,active,3.3,upi,enterprise,12.1,1,1
6342.68,26,0.7903,0,gateway_timeout,0,467,unpaid,0.3,card,enterprise,2.1,1,1
1652.92,1,0.7164,1,insufficient_funds,0,268,active,0.3,card,regular,1.6,1,1
3159.51,9,0.9264,0,network_error,1,21,past_due,8.7,wallet,regular,2.0,1,1
858.81,2,0.8467,0,insufficient_funds,1,223,active,6.1,card,regular,10.7,1,1
1353.23,22,0.7501,5,network_error,0,27,active,13.7,wallet,regular,12.1,1,1
204.72,0,0.4724,1,authentication_failed,1,340,active,1.0,wallet,vip,9.3,1,1
400.28,10,0.55,3,authentication_failed,1,36,active,1.4,upi,regular,3.6,0,1
19123.39,14,0.6122,1,authentication_failed,0,158,active,25.4,card,regular,1.6,1,1
1587.69,4,0.7266,0,insufficient_funds,3,309,active,4.6,upi,regular,2.7,0,1
5642.97,29,0.8432,1,gateway_timeout,1,51,active,1.4,card,vip,14.1,1,1
9334.85,18,0.69,2,gateway_timeout,1,27,trialing,1.2,card,enterprise,2.2,1,1
4199.88,3,0.9124,3,authentication_failed,0,354,trialing,7.4,upi,regular,0.6,1,1
1031.13,0,0.7692,1,card_expired,5,334,trialing,2.0,upi,regular,5.7,1,1
6711.91,3,0.5753,1,authentication_failed,1,103,paused,0.2,card,regular,4.2,1,1
4784.6,3,0.4689,3,gateway_timeout,0,60,paused,1.8,upi,regular,2.1,0,1
6769.88,20,0.5209,5,insufficient_funds,0,634,active,0.8,wallet,vip,0.2,0,1
7542.87,32,0.6295,2,network_error,0,260,active,0.4,card,regular,6.0,0,1
18727.15,0,0.8157,4,network_error,0,192,active,8.7,upi,regular,8.2,0,1
4461.46,6,0.6742,1,authentication_failed,0,80,past_due,4.7,wallet,starter,1.8,0,1
2290.03,7,0.8176,4,gateway_timeout,1,114,active,4.4,upi,starter,8.3,0,1
5427.22,0,0.7706,2,insufficient_funds,0,104,trialing,3.7,card,starter,1.0,0,0
554.48,4,0.4924,5,authentication_failed,1,765,active,5.1,card,regular,1.7,0,0
11584.46,3,0.8157,4,insufficient_funds,4,38,unpaid,11.8,wallet,regular,16.8,0,0
835.65,7,0.7768,2,card_expired,1,143,active,0.3,upi,enterprise,8.3,1,1
2186.32,10,0.6004,2,gateway_timeout,0,12,past_due,0.1,upi,starter,0.3,0,1
8657.18,11,0.8932,2,network_error,0,184,active,3.3,card,enterprise,22.3,0,1
4747.97,1,0.7116,2,gateway_timeout,4,464,past_due,2.1,upi,regular,2.7,0,0
2701.37,15,0.8001,3,insufficient_funds,1,861,active,0.3,upi,vip,0.8,1,1
3406.91,10,0.9228,4,authentication_failed,1,93,active,12.5,upi,regular,1.6,1,1
9839.52,20,0.9695,2,authentication_failed,0,54,unpaid,5.8,card,regular,3.5,0,1
2277.61,5,0.3657,1,card_expired,0,242,active,2.7,upi,regular,0.5,0,1
10387.65,21,0.7356,3,authentication_failed,2,93,active,12.4,card,starter,3.6,0,1
661.31,19,0.7161,2,authentication_failed,2,27,past_due,5.9,wallet,regular,11.6,1,1
7698.4,5,0.5149,2,gateway_timeout,0,58,active,0.3,upi,enterprise,6.3,1,1
9604.52,4,0.7983,1,authentication_failed,4,6,active,4.4,card,regular,10.3,0,0
1203.35,25,0.8759,2,gateway_timeout,0,541,trialing,2.6,card,regular,1.4,1,1
3013.64,11,0.5072,2,authentication_failed,2,118,paused,3.6,card,regular,3.7,0,1
1104.61,25,0.6843,4,gateway_timeout,1,378,unpaid,1.1,upi,regular,0.5,1,1
6331.16,15,0.5022,3,network_error,0,267,canceled,2.5,card,enterprise,5.6,0,1
4032.33,8,0.7652,1,insufficient_funds,3,54,past_due,1.6,netbanking,regular,1.3,0,1
5243.72,1,0.7574,2,insufficient_funds,1,126,active,2.3,card,starter,0.9,1,1
1293.81,3,0.9454,1,authentication_failed,1,148,active,0.4,netbanking,starter,1.1,0,1
1389.67,32,0.9113,2,insufficient_funds,1,264,active,0.6,upi,regular,5.4,0,1
411.91,3,0.8258,0,insufficient_funds,1,654,active,2.5,netbanking,regular,2.7,1,1
2143.54,0,0.8109,1,gateway_timeout,0,53,active,1.1,card,regular,2.6,1,1
4302.0,11,0.7974,4,insufficient_funds,2,130,active,1.3,upi,regular,0.8,0,1
9957.35,12,0.8262,1,insufficient_funds,0,57,active,4.2,wallet,regular,0.7,1,1
5696.97,3,0.8583,0,authentication_failed,1,435,active,0.1,card,regular,2.6,0,1
3058.16,3,0.9092,1,insufficient_funds,0,334,active,2.5,netbanking,regular,2.5,0,1
15500.83,6,0.4893,0,insufficient_funds,0,437,active,3.4,card,regular,1.4,0,1
6551.37,0,0.512,2,insufficient_funds,2,372,trialing,1.7,upi,vip,8.7,1,0
13508.11,14,0.9065,0,insufficient_funds,0,7,active,3.0,card,regular,6.1,0,1
3949.52,3,0.8154,0,insufficient_funds,2,78,trialing,7.1,card,regular,1.5,0,1
1698.13,18,0.6835,1,gateway_timeout,0,110,active,2.3,card,regular,3.9,0,1
471.37,15,0.6177,2,gateway_timeout,3,406,active,2.7,upi,regular,5.8,0,1
6674.68,10,0.4415,0,insufficient_funds,1,478,active,7.8,card,regular,3.2,1,0
846.58,3,0.6934,3,insufficient_funds,0,159,past_due,2.5,card,regular,0.7,0,1
2003.24,6,0.5145,2,network_error,2,1072,active,11.5,upi,regular,2.9,0,1
4001.47,5,0.8396,3,gateway_timeout,1,189,active,9.2,card,vip,1.5,1,1
4355.34,3,0.9715,0,insufficient_funds,1,178,active,0.2,netbanking,regular,0.9,0,1
4788.75,17,0.7927,3,insufficient_funds,2,193,active,0.8,upi,regular,1.4,0,1
1109.14,6,0.7533,2,insufficient_funds,5,335,active,2.7,card,starter,8.2,1,1
2588.06,16,0.8876,3,network_error,0,119,active,0.6,upi,enterprise,2.5,0,1
5001.14,1,0.6049,3,network_error,1,593,trialing,8.3,card,regular,8.3,0,1
17702.69,1,0.9078,2,insufficient_funds,0,200,past_due,2.4,netbanking,starter,0.7,1,1
6702.99,35,0.7599,0,insufficient_funds,0,141,active,0.7,upi,starter,4.3,1,1
12994.09,8,0.8332,4,insufficient_funds,0,71,canceled,4.5,wallet,starter,4.5,0,1
7381.88,6,0.8642,2,insufficient_funds,0,115,past_due,4.8,upi,regular,10.8,1,1
4678.97,7,0.8225,1,network_error,0,270,active,2.9,upi,starter,3.4,1,1
1266.11,2,0.5998,2,insufficient_funds,1,911,active,0.6,card,regular,5.0,0,0
5693.35,12,0.7345,2,insufficient_funds,0,219,active,6.7,card,regular,13.5,0,1
5082.59,0,0.8878,1,insufficient_funds,0,193,active,8.9,card,enterprise,0.3,1,1
4812.41,8,0.7233,1,authentication_failed,1,91,active,10.2,upi,regular,4.2,1,1
3564.62,8,0.8924,1,insufficient_funds,1,634,past_due,1.0,netbanking,enterprise,0.4,1,1
3960.84,23,0.6909,1,insufficient_funds,1,239,active,3.7,upi,vip,7.2,0,1
2235.65,7,0.5211,0,network_error,1,473,active,4.8,card,regular,2.3,0,1
3862.69,1,0.7901,0,insufficient_funds,0,18,unpaid,0.3,wallet,regular,3.5,0,1
1300.47,8,0.6518,3,insufficient_funds,0,363,active,3.3,upi,regular,3.0,0,1
8378.25,0,0.509,0,authentication_failed,0,77,past_due,0.2,upi,regular,0.2,1,0
1227.6,2,0.8705,3,authentication_failed,3,786,active,6.5,card,regular,0.5,0,1
643.97,0,0.7564,1,gateway_timeout,2,40,active,8.6,card,starter,0.7,1,1
3065.69,6,0.8766,3,insufficient_funds,0,29,active,4.0,card,regular,5.2,1,1
5569.22,0,0.7705,3,insufficient_funds,0,106,active,10.5,upi,enterprise,5.7,0,1
3078.75,6,0.7976,1,insufficient_funds,1,90,unpaid,1.3,card,regular,7.6,1,1
1820.03,25,0.7828,2,card_expired,0,1070,past_due,4.9,wallet,starter,1.8,0,1
4284.16,12,0.851,0,insufficient_funds,3,245,active,0.8,card,regular,3.8,0,1
2330.91,0,0.7658,0,insufficient_funds,1,378,canceled,0.3,wallet,starter,5.0,1,0
13705.45,2,0.8613,1,authentication_failed,4,39,canceled,2.2,card,regular,2.8,1,1
12996.76,10,0.8921,3,insufficient_funds,4,1349,trialing,12.0,card,regular,8.1,0,1
3689.51,21,0.3947,4,card_expired,1,501,active,7.0,card,regular,3.5,0,1
2186.62,0,0.7266,1,insufficient_funds,1,743,active,4.8,wallet,regular,2.3,1,1
6880.52,15,0.7193,2,card_expired,0,62,canceled,4.4,upi,regular,1.8,1,0
387.02,7,0.6352,2,network_error,2,98,trialing,1.2,card,regular,7.1,1,1
3419.59,7,0.6208,1,insufficient_funds,4,513,unpaid,0.1,upi,regular,0.6,1,1
2249.8,30,0.6609,2,insufficient_funds,0,117,active,2.4,netbanking,regular,2.0,0,1
12862.25,13,0.4322,3,gateway_timeout,2,4,unpaid,1.5,card,enterprise,8.7,1,0
260.38,18,0.9318,0,insufficient_funds,0,698,unpaid,1.8,card,regular,4.1,1,1
4223.91,4,0.7897,1,insufficient_funds,0,52,active,0.3,upi,starter,5.9,0,1
6948.15,7,0.6959,3,insufficient_funds,0,4,active,1.2,card,vip,13.5,1,1
3518.12,9,0.7396,0,authentication_failed,1,91,past_due,3.5,wallet,regular,0.2,0,1
646.36,3,0.6905,2,insufficient_funds,0,289,past_due,9.4,upi,regular,3.3,1,0
18160.83,8,0.7295,2,insufficient_funds,0,252,active,6.8,card,vip,0.1,1,1
3849.16,2,0.9192,0,insufficient_funds,1,56,active,1.4,card,enterprise,3.8,0,0
4962.0,1,0.6917,2,insufficient_funds,2,158,active,5.9,wallet,starter,0.0,0,0
1549.93,4,0.8611,0,insufficient_funds,0,285,active,4.7,upi,enterprise,1.6,0,1
3503.38,12,0.7823,1,insufficient_funds,1,213,active,0.6,upi,regular,0.7,0,1
3003.14,23,0.9296,0,card_expired,1,325,active,3.5,netbanking,starter,0.8,0,1
589.24,5,0.7971,1,authentication_failed,0,145,active,6.3,card,enterprise,1.1,0,1
761.14,9,0.6333,1,insufficient_funds,3,124,trialing,0.6,card,regular,12.4,0,1
9284.54,1,0.7486,2,insufficient_funds,0,15,trialing,0.3,card,regular,6.7,0,0
1571.0,22,0.5496,1,insufficient_funds,2,559,trialing,0.3,card,enterprise,9.9,1,1
1284.31,7,0.8318,2,authentication_failed,1,530,active,2.9,netbanking,enterprise,8.1,0,1
3715.09,14,0.4723,0,authentication_failed,1,142,active,0.1,wallet,vip,0.7,0,1
7521.22,15,0.748,3,network_error,1,439,active,2.6,card,regular,0.9,0,1
519.74,2,0.627,1,authentication_failed,3,246,paused,3.0,upi,regular,2.4,0,1
4499.65,7,0.8135,0,authentication_failed,2,73,active,0.9,netbanking,enterprise,1.5,0,1
834.68,30,0.7357,0,insufficient_funds,1,49,unpaid,14.0,card,regular,0.3,1,1
385.71,0,0.5295,1,authentication_failed,0,14,past_due,5.5,upi,regular,5.7,0,0
470.93,10,0.6038,2,authentication_failed,1,270,active,2.0,upi,regular,4.0,1,1
9183.78,31,0.5775,4,card_expired,0,84,active,8.1,card,regular,3.3,1,1
827.66,3,0.5762,0,gateway_timeout,1,570,trialing,2.4,upi,vip,7.2,1,1
431.01,18,0.4722,0,authentication_failed,1,481,active,5.1,card,regular,8.0,0,1
3080.38,25,0.955,0,insufficient_funds,3,318,past_due,3.6,card,regular,2.6,0,0
9489.29,13,0.903,0,gateway_timeout,2,240,active,2.5,card,regular,0.8,1,1
1721.82,2,0.7615,0,insufficient_funds,0,654,active,1.2,upi,starter,2.4,1,0
2938.42,3,0.6043,3,insufficient_funds,0,466,active,0.1,upi,vip,0.8,1,1
403.71,0,0.7895,4,gateway_timeout,0,76,trialing,0.1,card,starter,15.7,1,1
3180.81,16,0.7505,2,insufficient_funds,0,75,trialing,4.1,upi,regular,5.4,1,1
4509.17,17,0.8116,1,insufficient_funds,0,6,active,8.2,card,regular,2.3,0,1
4430.41,9,0.7055,1,insufficient_funds,4,169,active,7.1,upi,regular,16.3,0,1
2220.53,4,0.4212,1,gateway_timeout,1,153,active,3.2,upi,vip,0.9,0,1
2095.58,0,0.6276,1,network_error,4,72,trialing,0.2,netbanking,enterprise,26.9,1,1
763.74,13,0.7585,0,insufficient_funds,0,849,active,0.3,card,starter,0.7,0,1
2484.83,12,0.8328,1,insufficient_funds,2,196,active,0.8,upi,enterprise,1.4,1,1
724.0,23,0.8011,1,network_error,1,42,trialing,1.0,card,regular,25.8,0,1
7474.92,12,0.8452,3,authentication_failed,0,465,canceled,1.9,upi,regular,3.8,0,1
17147.48,16,0.8302,1,insufficient_funds,0,147,active,0.9,card,vip,1.6,0,1
17745.21,13,0.7784,3,card_expired,1,352,paused,1.4,upi,vip,10.6,0,1
10215.04,9,0.8432,0,insufficient_funds,0,113,active,0.3,upi,regular,9.6,0,1
4791.37,5,0.496,2,authentication_failed,0,20,active,2.1,card,regular,10.1,0,1
6234.31,22,0.8833,2,insufficient_funds,1,1187,active,3.0,card,regular,0.9,1,1
1878.8,9,0.8176,2,insufficient_funds,0,445,active,5.1,upi,regular,3.1,1,1
5181.68,4,0.7018,4,authentication_failed,0,63,trialing,0.3,upi,regular,8.1,1,1
3240.81,0,0.3841,2,insufficient_funds,3,452,past_due,10.2,upi,regular,2.3,1,0
3489.07,3,0.5977,2,insufficient_funds,1,415,active,2.3,card,enterprise,3.4,0,1
7289.47,7,0.6987,0,card_expired,2,406,active,2.1,card,regular,2.3,1,1
1855.86,3,0.5921,1,authentication_failed,0,72,active,12.8,upi,regular,0.2,1,1
2113.92,2,0.6546,3,network_error,1,43,canceled,3.0,card,starter,2.8,0,0
13127.51,7,0.5776,0,insufficient_funds,1,181,active,1.2,card,enterprise,12.6,0,0
489.33,1,0.7473,3,authentication_failed,0,306,active,0.1,upi,regular,0.8,1,1
3524.1,15,0.9216,2,insufficient_funds,1,163,trialing,8.3,card,regular,3.3,0,1
12397.8,6,0.5836,4,insufficient_funds,2,138,active,5.8,card,starter,1.7,1,1
4912.7,8,0.588,1,insufficient_funds,2,156,past_due,4.2,card,starter,6.9,0,0
4152.78,1,0.4338,0,insufficient_funds,3,775,past_due,2.4,card,regular,8.4,1,0
1636.71,3,0.5569,2,insufficient_funds,0,646,active,6.2,card,regular,8.6,1,1
2302.45,5,0.6742,2,insufficient_funds,1,700,active,1.3,upi,regular,3.2,1,1
9754.35,15,0.8754,2,card_expired,0,90,active,1.0,card,starter,1.8,1,1
4296.03,13,0.8611,2,insufficient_funds,0,7,active,10.7,wallet,starter,3.8,0,1
3815.37,2,0.6619,1,insufficient_funds,0,935,active,0.3,card,enterprise,8.2,0,0
724.47,9,0.5171,0,insufficient_funds,2,17,active,9.5,card,regular,4.6,0,1
280.79,2,0.7727,1,authentication_failed,1,707,canceled,1.0,netbanking,enterprise,0.2,0,1
16777.65,42,0.843,0,authentication_failed,1,174,active,11.5,netbanking,regular,3.6,1,1
2565.93,28,0.705,0,authentication_failed,1,217,past_due,1.9,upi,regular,0.8,1,1
4821.78,7,0.8381,2,card_expired,0,22,unpaid,1.9,card,vip,6.8,1,1
615.36,11,0.6027,1,insufficient_funds,2,633,active,0.2,card,enterprise,2.0,0,1
5946.07,15,0.7488,1,gateway_timeout,2,41,active,7.0,upi,starter,1.4,0,1
13683.08,12,0.5843,2,insufficient_funds,2,534,active,8.0,upi,enterprise,12.6,1,1
4486.16,11,0.6785,2,insufficient_funds,5,54,active,5.0,netbanking,regular,1.6,1,1
874.03,30,0.5323,1,authentication_failed,2,52,active,5.3,netbanking,regular,5.0,0,1
4558.04,8,0.9071,0,authentication_failed,0,41,active,1.5,card,enterprise,8.7,1,1
7469.6,9,0.843,4,insufficient_funds,0,43,active,4.5,card,regular,3.4,1,1
2807.89,17,0.7912,0,authentication_failed,1,278,active,0.1,card,regular,3.1,1,1
10794.56,10,0.9024,2,insufficient_funds,2,1,active,5.2,card,starter,22.6,0,1
5430.33,12,0.4095,3,insufficient_funds,0,402,active,10.0,card,starter,1.3,1,1
11675.51,2,0.5139,1,authentication_failed,2,326,active,1.1,netbanking,regular,3.4,0,1
5084.26,4,0.7488,2,gateway_timeout,4,135,past_due,0.3,card,regular,2.3,1,1
903.72,1,0.7086,1,gateway_timeout,0,445,active,4.9,upi,vip,1.6,1,1
2053.08,6,0.6899,2,gateway_timeout,1,299,past_due,10.9,card,regular,0.3,0,1
1326.95,5,0.7033,3,authentication_failed,0,887,trialing,8.9,upi,regular,3.7,0,1
12174.95,55,0.9504,3,insufficient_funds,5,269,active,10.6,upi,regular,5.8,0,1
7343.92,8,0.7809,2,gateway_timeout,3,248,canceled,4.4,card,regular,3.2,1,1
5841.21,14,0.8048,2,network_error,0,28,canceled,2.0,card,regular,0.6,1,1
1990.28,3,0.4279,0,card_expired,0,557,active,2.3,card,starter,0.8,1,1
1216.98,16,0.7837,2,insufficient_funds,0,246,trialing,10.0,wallet,enterprise,2.2,0,1
7262.19,9,0.721,0,authentication_failed,1,161,active,4.4,card,vip,5.9,0,1
3413.77,11,0.779,1,network_error,4,3,past_due,3.8,upi,regular,6.0,1,1
1479.56,3,0.685,0,insufficient_funds,2,174,paused,4.3,card,enterprise,6.3,1,1
4993.67,7,0.5768,2,authentication_failed,1,220,active,7.3,card,vip,3.4,1,1
405.85,9,0.5332,3,insufficient_funds,0,311,active,0.2,card,regular,10.0,0,1
2173.89,8,0.6556,2,insufficient_funds,0,47,active,0.7,netbanking,regular,1.3,1,1
3360.8,23,0.6099,0,insufficient_funds,0,26,active,1.0,wallet,regular,10.1,0,1
1000.6,21,0.7761,1,insufficient_funds,2,212,active,1.0,upi,regular,4.9,0,1
21084.66,33,0.9083,1,insufficient_funds,1,462,active,3.0,wallet,starter,2.7,1,1
1372.9,10,0.8354,1,card_expired,1,257,past_due,1.4,wallet,regular,7.6,0,0
898.34,33,0.7753,0,card_expired,1,363,active,1.8,wallet,regular,5.9,1,1
1337.86,16,0.6236,1,gateway_timeout,0,112,active,2.7,upi,vip,3.7,0,1
7528.01,2,0.6425,2,gateway_timeout,2,56,active,3.0,card,vip,5.9,0,1
2971.33,5,0.7501,0,insufficient_funds,2,77,active,2.4,upi,vip,2.0,1,1
4366.83,2,0.7199,1,insufficient_funds,0,59,active,3.3,netbanking,regular,1.4,0,1
306.16,0,0.5869,1,authentication_failed,0,606,canceled,1.3,card,vip,0.4,0,0
375.19,1,0.6394,2,card_expired,2,659,unpaid,3.8,upi,regular,2.0,0,0
3151.38,0,0.6851,3,gateway_timeout,4,216,active,1.8,upi,regular,1.7,1,1
8681.93,12,0.823,2,insufficient_funds,0,258,past_due,12.8,netbanking,enterprise,0.6,0,1
11024.51,5,0.6477,4,insufficient_funds,0,536,active,9.8,upi,regular,2.8,0,1
653.49,3,0.6131,1,insufficient_funds,1,96,active,5.9,card,regular,8.2,1,0
4064.88,13,0.8993,1,authentication_failed,1,78,active,7.0,card,vip,8.7,0,1
12422.45,16,0.6952,1,gateway_timeout,0,565,active,14.3,card,regular,0.5,1,1
2654.89,35,0.4401,0,authentication_failed,1,53,active,0.8,upi,regular,6.2,0,1
9047.03,9,0.7916,0,insufficient_funds,0,1500,active,4.1,upi,vip,11.5,1,1
917.59,5,0.6483,1,gateway_timeout,1,399,active,0.7,card,enterprise,0.1,1,1
13897.28,3,0.8901,1,gateway_timeout,0,540,active,1.1,upi,vip,5.6,0,1
7160.02,2,0.8331,0,insufficient_funds,0,77,canceled,2.2,card,starter,28.8,1,0
14379.51,2,0.9002,2,authentication_failed,5,476,active,0.5,wallet,regular,4.9,0,1
5844.59,4,0.898,1,insufficient_funds,0,112,trialing,1.7,card,regular,0.9,0,1
2458.1,45,0.7599,2,gateway_timeout,0,140,active,3.6,wallet,regular,2.6,1,1
14117.74,0,0.4916,2,insufficient_funds,1,261,active,0.5,card,regular,0.1,1,1
1811.83,2,0.6355,3,insufficient_funds,1,788,active,3.8,card,regular,4.8,0,1
2218.63,1,0.8587,4,insufficient_funds,0,194,paused,1.9,card,regular,13.5,0,1
6233.36,11,0.7679,4,insufficient_funds,2,233,active,1.9,upi,enterprise,5.2,0,0
7447.58,4,0.7951,2,insufficient_funds,0,580,active,8.9,netbanking,regular,3.2,0,1
13453.87,5,0.7271,1,insufficient_funds,2,66,active,2.0,wallet,regular,1.4,0,1
1345.82,1,0.7971,1,gateway_timeout,0,164,active,4.9,upi,enterprise,2.3,0,1
8197.39,4,0.499,4,network_error,1,527,canceled,9.9,netbanking,regular,0.1,1,1
6907.49,1,0.934,0,authentication_failed,5,443,active,5.4,netbanking,regular,2.6,1,1
529.6,7,0.5639,2,gateway_timeout,0,16,past_due,4.3,card,enterprise,0.8,1,1
2648.77,0,0.8597,1,insufficient_funds,1,15,canceled,1.3,netbanking,vip,4.6,1,1
1861.76,14,0.9245,0,gateway_timeout,0,501,paused,5.2,upi,starter,4.6,0,0
2015.55,7,0.8127,2,insufficient_funds,1,75,unpaid,0.9,card,starter,2.2,0,0
20557.11,12,0.703,1,authentication_failed,0,109,active,0.3,card,regular,7.5,1,1
5346.98,5,0.8267,1,card_expired,2,284,active,3.2,netbanking,regular,8.3,0,1
6523.5,4,0.9386,1,insufficient_funds,1,272,past_due,10.2,upi,vip,2.6,1,1
18978.87,0,0.8284,1,authentication_failed,3,305,active,1.4,upi,regular,0.7,0,0
2567.66,7,0.912,1,authentication_failed,2,23,active,1.5,upi,regular,6.9,1,1
8293.41,6,0.8715,3,authentication_failed,0,230,unpaid,3.3,upi,enterprise,3.4,0,1
3050.5,5,0.5611,1,gateway_timeout,3,164,active,0.7,upi,regular,8.1,1,1
10383.2,12,0.3844,1,authentication_failed,0,410,active,4.5,card,regular,1.4,1,1
1196.27,16,0.7487,1,card_expired,1,42,active,2.6,upi,starter,4.0,0,1
